# donor history coverage ledger
# forge_commit=78fad4069d778996c24ecf5acc5cbe0e1edea7a
# donor_commit=cc2d69425beea2c93a4000e44d49381deba8eed2
# total_rows=525
# disposition_counts={"rejected non scope item":334,"adapted later":191}
history_id	donor_commit	full_commit	short_commit	observed_date	message	applicability	disposition	requirement_id	phase_id	task_id	regression_id	evidence
HISTORY-0057	cc2d69425beea2c93a4000e44d49381deba8eed2	6bbaf9156bcd8d79bee274717f2ae67d4db6f69e	6bbaf91	2026-09-05T04:20:04-05:00	add vault failure recovery proof.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0057	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 6bbaf9156bcd8d79bee274717f2ae67d4db6f69e
HISTORY-0058	cc2d69425beea2c93a4000e44d49381deba8eed2	55d1225ab5eef1501c9a7906d40af517edd84fea	55d1225	2026-09-05T04:04:12-05:00	record current vault verification.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0058	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 55d1225ab5eef1501c9a7906d40af517edd84fea
HISTORY-0059	cc2d69425beea2c93a4000e44d49381deba8eed2	a8523e1e15cf5a4db79812ca6581fba25339ce67	a8523e1	2026-09-05T03:54:00-05:00	add vault surface proof diagnostics.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0059	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 a8523e1e15cf5a4db79812ca6581fba25339ce67
HISTORY-0060	cc2d69425beea2c93a4000e44d49381deba8eed2	f51112b3d3db59fada5955f3d63cb4c3015f1905	f51112b	2026-09-05T03:15:21-05:00	record current packaged evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0060	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 f51112b3d3db59fada5955f3d63cb4c3015f1905
HISTORY-0061	cc2d69425beea2c93a4000e44d49381deba8eed2	5bb0199b355d12b6671a310cf8acd3857c67f77d	5bb0199	2026-09-05T02:56:48-05:00	bind vault proof source.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0061	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 5bb0199b355d12b6671a310cf8acd3857c67f77d
HISTORY-0062	cc2d69425beea2c93a4000e44d49381deba8eed2	5471b8f1c10e8cd3eb79dc49f91f1b0f1bd2c89b	5471b8f	2026-09-05T02:55:43-05:00	cover vault transfer routes.	applicable	adapted later	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0062	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 5471b8f1c10e8cd3eb79dc49f91f1b0f1bd2c89b
HISTORY-0063	cc2d69425beea2c93a4000e44d49381deba8eed2	98989c9c17f15bcb97a83653febd5110311834e7	98989c9	2026-09-05T02:46:46-05:00	record vault refusal evidence.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0063	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 98989c9c17f15bcb97a83653febd5110311834e7
HISTORY-0064	cc2d69425beea2c93a4000e44d49381deba8eed2	617978f15e4710cd96faf2e101f505976d90d2be	617978f	2026-09-05T02:43:07-05:00	record current artifact evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0064	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 617978f15e4710cd96faf2e101f505976d90d2be
HISTORY-0065	cc2d69425beea2c93a4000e44d49381deba8eed2	1f02bf46da4724369676617959fb1b1ac982e286	1f02bf4	2026-09-05T02:30:00-05:00	cover vault service loss.	applicable	adapted later	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0065	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1f02bf46da4724369676617959fb1b1ac982e286
HISTORY-0066	cc2d69425beea2c93a4000e44d49381deba8eed2	ca7a6c56af5af58a208a79621f881c70595b37d3	ca7a6c5	2026-09-05T02:24:43-05:00	record expanded vault proof.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0066	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 ca7a6c56af5af58a208a79621f881c70595b37d3
HISTORY-0067	cc2d69425beea2c93a4000e44d49381deba8eed2	490f78d3374d663d17b1be608e1cafc91f0ca840	490f78d	2026-09-05T02:09:48-05:00	exercise vault coordinator routes.	applicable	adapted later	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0067	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 490f78d3374d663d17b1be608e1cafc91f0ca840
HISTORY-0068	cc2d69425beea2c93a4000e44d49381deba8eed2	652ad34ab7bd016c4853ffe1e1ef852c5b481ebf	652ad34	2026-09-05T02:01:46-05:00	bind hybrid proof to current artifact.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0068	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 652ad34ab7bd016c4853ffe1e1ef852c5b481ebf
HISTORY-0069	cc2d69425beea2c93a4000e44d49381deba8eed2	6138eb8d6c7217d425f3840f5dae362ca2db27f0	6138eb8	2026-09-05T01:52:18-05:00	route vault proof through coordinator.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0069	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 6138eb8d6c7217d425f3840f5dae362ca2db27f0
HISTORY-0070	cc2d69425beea2c93a4000e44d49381deba8eed2	4852066fe17313f6eec5fdbff0f39493331a5a4e	4852066	2026-09-05T01:45:09-05:00	record current phase 002 evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0070	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4852066fe17313f6eec5fdbff0f39493331a5a4e
HISTORY-0071	cc2d69425beea2c93a4000e44d49381deba8eed2	c56f79f7a67c2a6c2cf2c3f2264e20e96f646e50	c56f79f	2026-09-05T01:28:06-05:00	prove sqlite vault transactions.	applicable	adapted later	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0071	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 c56f79f7a67c2a6c2cf2c3f2264e20e96f646e50
HISTORY-0072	cc2d69425beea2c93a4000e44d49381deba8eed2	7e38b60ac07c5ff4062e9d5bb79fc4f0249d5314	7e38b60	2026-09-05T01:03:34-05:00	record final pixelmon and vault evidence.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0072	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 7e38b60ac07c5ff4062e9d5bb79fc4f0249d5314
HISTORY-0073	cc2d69425beea2c93a4000e44d49381deba8eed2	1378859c6d8ecf63731e0e7a0ed858c2131ab83a	1378859	2026-09-05T00:51:03-05:00	strengthen vault proof matrix.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0073	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1378859c6d8ecf63731e0e7a0ed858c2131ab83a
HISTORY-0074	cc2d69425beea2c93a4000e44d49381deba8eed2	4db96fe3a51e9928cb120772268eb600c5b536dd	4db96fe	2026-09-05T00:49:29-05:00	record pixelmon restart evidence.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0074	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4db96fe3a51e9928cb120772268eb600c5b536dd
HISTORY-0075	cc2d69425beea2c93a4000e44d49381deba8eed2	e97f04df315ca6886b897e5b43bb1df0fb116062	e97f04d	2026-09-05T00:44:05-05:00	add pixelmon process restart proof.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0075	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 e97f04df315ca6886b897e5b43bb1df0fb116062
HISTORY-0076	cc2d69425beea2c93a4000e44d49381deba8eed2	1f0ff27fd66a2b27d2980cb17817cfefa0ca9ad1	1f0ff27	2026-09-05T00:35:01-05:00	record pixelmon reload replay evidence.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0076	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1f0ff27fd66a2b27d2980cb17817cfefa0ca9ad1
HISTORY-0077	cc2d69425beea2c93a4000e44d49381deba8eed2	b80bf15bd096c039b32cebeaf511730714463dfd	b80bf15	2026-09-05T00:30:22-05:00	add pixelmon reload replay gametest.	applicable	adapted later	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0077	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 b80bf15bd096c039b32cebeaf511730714463dfd
HISTORY-0078	cc2d69425beea2c93a4000e44d49381deba8eed2	d68be4ad11822f756df689fd4bdcd8ae91cc27a7	d68be4a	2026-09-05T00:21:58-05:00	record wrong root recovery evidence.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0078	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 d68be4ad11822f756df689fd4bdcd8ae91cc27a7
HISTORY-0079	cc2d69425beea2c93a4000e44d49381deba8eed2	e1161ac1471fb16a9708dbad8b09c2238b32595c	e1161ac	2026-09-05T00:16:13-05:00	add wrong root recovery gametest.	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0079	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 e1161ac1471fb16a9708dbad8b09c2238b32595c
HISTORY-0080	cc2d69425beea2c93a4000e44d49381deba8eed2	03fa3b5880383e53f07a9d93bf639ad1eb94376d	03fa3b5	2026-09-05T00:05:11-05:00	record packaged pixelmon verification.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0080	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 03fa3b5880383e53f07a9d93bf639ad1eb94376d
HISTORY-0081	cc2d69425beea2c93a4000e44d49381deba8eed2	8ea8e8fe5bda034fcc8cad9bc21adbc7a85a8843	8ea8e8f	2026-09-05T00:03:10-05:00	record pixelmon receipt type recovery.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0081	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 8ea8e8fe5bda034fcc8cad9bc21adbc7a85a8843
HISTORY-0082	cc2d69425beea2c93a4000e44d49381deba8eed2	31fb88a0fd9fefd8855f9b3bfba9df3e185bfad5	31fb88a	2026-09-04T23:59:02-05:00	harden pixelmon receipt type recovery.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0082	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 31fb88a0fd9fefd8855f9b3bfba9df3e185bfad5
HISTORY-0083	cc2d69425beea2c93a4000e44d49381deba8eed2	36418736bad22101cecc1c7b545a4e6eb1af028f	3641873	2026-09-04T23:46:36-05:00	record durable pixelmon evidence.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0083	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 36418736bad22101cecc1c7b545a4e6eb1af028f
HISTORY-0084	cc2d69425beea2c93a4000e44d49381deba8eed2	da4028ca23baf34c4058ea5f32b8e1c0b10051ca	da4028c	2026-09-04T23:39:38-05:00	force durable pixelmon receipt verification.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0084	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 da4028ca23baf34c4058ea5f32b8e1c0b10051ca
HISTORY-0085	cc2d69425beea2c93a4000e44d49381deba8eed2	400b2846f049f6b8843a97893c8a2eb138b183bd	400b284	2026-09-04T22:21:36-05:00	record final native diagnostics evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0085	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 400b2846f049f6b8843a97893c8a2eb138b183bd
HISTORY-0086	cc2d69425beea2c93a4000e44d49381deba8eed2	3b9abd35dceb1171bf98d4015f490dc9dbb282d1	3b9abd3	2026-09-04T22:15:32-05:00	cover native public mutation kinds.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0086	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 3b9abd35dceb1171bf98d4015f490dc9dbb282d1
HISTORY-0087	cc2d69425beea2c93a4000e44d49381deba8eed2	8da719a594d9dd4216b795cb8f4ca51b59e72d91	8da719a	2026-09-04T22:03:24-05:00	record final lifecycle debug evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0087	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 8da719a594d9dd4216b795cb8f4ca51b59e72d91
HISTORY-0088	cc2d69425beea2c93a4000e44d49381deba8eed2	7d2922c3a75b80e076d63dc1776559c15c27822f	7d2922c	2026-09-04T21:57:58-05:00	include lifecycle state in debug logs.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0088	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 7d2922c3a75b80e076d63dc1776559c15c27822f
HISTORY-0089	cc2d69425beea2c93a4000e44d49381deba8eed2	60f7b3b8c6acd651bfd52074d045e5bb178fa346	60f7b3b	2026-09-04T21:56:16-05:00	refresh standard absence evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0089	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 60f7b3b8c6acd651bfd52074d045e5bb178fa346
HISTORY-0090	cc2d69425beea2c93a4000e44d49381deba8eed2	57343c36b8c4c36df7533c766eacda299730252d	57343c3	2026-09-04T21:55:16-05:00	bind debug evidence to final artifact.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0090	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 57343c36b8c4c36df7533c766eacda299730252d
HISTORY-0091	cc2d69425beea2c93a4000e44d49381deba8eed2	96f1d34df2e307b474863b0a99806e56db2d1673	96f1d34	2026-09-04T21:52:00-05:00	bind debug logs to artifact metadata.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0091	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 96f1d34df2e307b474863b0a99806e56db2d1673
HISTORY-0092	cc2d69425beea2c93a4000e44d49381deba8eed2	33f6f925eb52947c04a3b39cdf7d27e6fe4cd855	33f6f92	2026-09-04T21:43:47-05:00	record phase evidence update.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0092	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 33f6f925eb52947c04a3b39cdf7d27e6fe4cd855
HISTORY-0093	cc2d69425beea2c93a4000e44d49381deba8eed2	43dda8a78d9413e8acf8f28f262c37be70523a6f	43dda8a	2026-09-04T21:42:22-05:00	record native workflow evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0093	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 43dda8a78d9413e8acf8f28f262c37be70523a6f
HISTORY-0094	cc2d69425beea2c93a4000e44d49381deba8eed2	694d7886b7253d25d94b5260b26b3a70576dbb82	694d788	2026-09-04T21:39:49-05:00	add native workflow coverage and transfer routing.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0094	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 694d7886b7253d25d94b5260b26b3a70576dbb82
HISTORY-0095	cc2d69425beea2c93a4000e44d49381deba8eed2	1302bb5697da0d3188aaee6763aaf87a7e0b87ae	1302bb5	2026-09-04T21:02:45-05:00	record standard optional stack proof.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0095	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1302bb5697da0d3188aaee6763aaf87a7e0b87ae
HISTORY-0096	cc2d69425beea2c93a4000e44d49381deba8eed2	e8c76e6a3d2d4865d585a117e5cee40492626526	e8c76e6	2026-09-04T21:01:15-05:00	bind integration evidence to final source.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0096	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 e8c76e6a3d2d4865d585a117e5cee40492626526
HISTORY-0097	cc2d69425beea2c93a4000e44d49381deba8eed2	a7fef2f4c0c1d96db72de7d0314a8c30d49be73f	a7fef2f	2026-09-04T21:00:58-05:00	register optional pixelmon mixin metadata.	applicable	adapted later	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0097	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 a7fef2f4c0c1d96db72de7d0314a8c30d49be73f
HISTORY-0098	cc2d69425beea2c93a4000e44d49381deba8eed2	78c0da2970e52a8ba1e25c82dc0a1b4c71a6f872	78c0da2	2026-09-04T21:00:24-05:00	record phase two integration evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0098	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 78c0da2970e52a8ba1e25c82dc0a1b4c71a6f872
HISTORY-0099	cc2d69425beea2c93a4000e44d49381deba8eed2	656b9eae7acd75d2fa46c505e7fec743b03d9f07	656b9ea	2026-09-04T20:59:16-05:00	add native pixelmon receipts and diagnostics.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0099	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 656b9eae7acd75d2fa46c505e7fec743b03d9f07
HISTORY-0100	cc2d69425beea2c93a4000e44d49381deba8eed2	1535bf8b15e0ed3f21126d430d6636e1cd6ecb59	1535bf8	2026-09-04T19:49:20-05:00	record debug contract fixture.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0100	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1535bf8b15e0ed3f21126d430d6636e1cd6ecb59
HISTORY-0101	cc2d69425beea2c93a4000e44d49381deba8eed2	afe6c11ba9da699130a531e4d7e508f6e4eab3e5	afe6c11	2026-09-04T19:41:13-05:00	reconcile phase zero completion evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0101	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 afe6c11ba9da699130a531e4d7e508f6e4eab3e5
HISTORY-0102	cc2d69425beea2c93a4000e44d49381deba8eed2	84d290f8d8e59217052f3929fd9b68fec7648d53	84d290f	2026-09-04T19:38:15-05:00	refresh phase zero task one evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0102	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 84d290f8d8e59217052f3929fd9b68fec7648d53
HISTORY-0103	cc2d69425beea2c93a4000e44d49381deba8eed2	4a88b444f75a639540eb2a9b62f0a300cc36b5d6	4a88b44	2026-09-04T19:31:25-05:00	add headless debug evidence plan contract.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0103	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4a88b444f75a639540eb2a9b62f0a300cc36b5d6
HISTORY-0104	cc2d69425beea2c93a4000e44d49381deba8eed2	a3bfd8cea088fb033a87a7e427d58a8405b70740	a3bfd8c	2026-09-04T19:07:04-05:00	bind packet to tested source.	applicable	adapted later	CORE-REQ-015	CORE-PHASE-008	P008-TASK-001	REG-P000-HISTORY-0104	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 a3bfd8cea088fb033a87a7e427d58a8405b70740
HISTORY-0105	cc2d69425beea2c93a4000e44d49381deba8eed2	d642c0b8fc7ebb9ecbca0f3370ba8b5645ff5377	d642c0b	2026-09-04T19:05:53-05:00	bind phase packet revision.	applicable	adapted later	CORE-REQ-015	CORE-PHASE-008	P008-TASK-001	REG-P000-HISTORY-0105	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 d642c0b8fc7ebb9ecbca0f3370ba8b5645ff5377
HISTORY-0106	cc2d69425beea2c93a4000e44d49381deba8eed2	d0cb069f4ca4028c11eed5e30d1a735d4967ad73	d0cb069	2026-09-04T19:05:25-05:00	record issue timing deviation.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0106	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 d0cb069f4ca4028c11eed5e30d1a735d4967ad73
HISTORY-0107	cc2d69425beea2c93a4000e44d49381deba8eed2	9e2a38e27084b48050e786c0dda86a8c011434fc	9e2a38e	2026-09-04T19:03:17-05:00	bind phase 000 packet revision.	applicable	adapted later	CORE-REQ-015	CORE-PHASE-008	P008-TASK-001	REG-P000-HISTORY-0107	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 9e2a38e27084b48050e786c0dda86a8c011434fc
HISTORY-0108	cc2d69425beea2c93a4000e44d49381deba8eed2	e32e3222e1d9e7f09c2b732403c7e48f3944e2e4	e32e322	2026-09-04T19:02:51-05:00	correct phase 000 artifact evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0108	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 e32e3222e1d9e7f09c2b732403c7e48f3944e2e4
HISTORY-0109	cc2d69425beea2c93a4000e44d49381deba8eed2	d48c9d00913a325ffd07f38b1f5d33148923290a	d48c9d0	2026-09-04T19:01:27-05:00	record phase 000 completion packet.	non_product	rejected non scope item	CORE-REQ-015	CORE-PHASE-008	P008-TASK-001	REG-P000-HISTORY-0109	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 d48c9d00913a325ffd07f38b1f5d33148923290a
HISTORY-0110	cc2d69425beea2c93a4000e44d49381deba8eed2	889c03603e205a63e2425fc41d311f425b7f44de	889c036	2026-09-04T18:59:07-05:00	record pixelmon environment verification.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0110	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 889c03603e205a63e2425fc41d311f425b7f44de
HISTORY-0111	cc2d69425beea2c93a4000e44d49381deba8eed2	9894a9078d8d39d99d33c85020821e202c6e1ecf	9894a90	2026-09-04T18:48:21-05:00	record phase 000 verification.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0111	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 9894a9078d8d39d99d33c85020821e202c6e1ecf
HISTORY-0112	cc2d69425beea2c93a4000e44d49381deba8eed2	bf1f74dac6a96feed654201bd1403381076ed872	bf1f74d	2026-09-04T18:39:47-05:00	record platform pins.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0112	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 bf1f74dac6a96feed654201bd1403381076ed872
HISTORY-0113	cc2d69425beea2c93a4000e44d49381deba8eed2	f715d207f9f9bba0c63832275818095a46fa858c	f715d20	2026-09-04T18:38:50-05:00	record provider selection.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0113	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 f715d207f9f9bba0c63832275818095a46fa858c
